Date,Open,High,Low,Close,Tick Count,Volume
09/05/2024 18:19,173.185,173.22,173.12,173.2086,194,51864
09/05/2024 18:20,173.19,173.26,172.92,173.03,558,204103
09/05/2024 18:21,173.0397,173.43,173.0397,173.37,446,175009
09/05/2024 18:22,173.385,173.4,173.11,173.1436,309,102043
09/05/2024 18:23,173.13,173.13,172.81,172.9,442,137397
09/05/2024 18:24,172.89,172.97,172.82,172.8333,259,77522
09/05/2024 18:25,172.835,173.1399,172.8201,173.0802,335,132274
09/05/2024 18:26,173.0701,173.2753,173.04,173.1,355,114407
09/05/2024 18:27,173.11,173.2599,173.1001,173.2,160,46505
09/05/2024 18:28,173.2,173.25,173.15,173.1501,167,54630
09/05/2024 18:29,173.165,173.19,173.09,173.1599,151,37921
09/05/2024 18:30,173.15,173.15,172.9401,172.97,201,74771
09/05/2024 18:31,172.99,173.1,172.97,173.05,169,43371
09/05/2024 18:32,173.0237,173.0452,172.89,172.9225,201,73381
09/05/2024 18:33,172.9359,173.04,172.88,173.0293,156,42231
09/05/2024 18:34,173.03,173.03,172.93,172.9303,125,33982
09/05/2024 18:35,172.94,173.07,172.9,173.02,125,48658
09/05/2024 18:36,173.03,173.14,172.9601,173.01,240,68744
09/05/2024 18:37,173.01,173.0495,172.92,172.96,155,77640
09/05/2024 18:38,172.955,173.03,172.93,172.95,113,35450
09/05/2024 18:39,172.935,172.95,172.83,172.88,230,90325
09/05/2024 18:40,172.86,172.92,172.8342,172.84,177,47515
09/05/2024 18:41,172.845,172.89,172.76,172.8399,294,126766
09/05/2024 18:42,172.8301,172.8899,172.71,172.775,277,89997
09/05/2024 18:43,172.77,172.9199,172.74,172.87,243,83558
09/05/2024 18:44,172.87,172.91,172.83,172.91,133,38984
09/05/2024 18:45,172.91,172.97,172.7916,172.8,293,107089
09/05/2024 18:46,172.7901,172.82,172.68,172.7145,254,80216
09/05/2024 18:47,172.7271,172.7297,172.63,172.6601,195,68759
09/05/2024 18:48,172.6935,172.72,172.64,172.67,121,42402
09/05/2024 18:49,172.6683,172.74,172.66,172.71,115,49064
09/05/2024 18:50,172.7,172.72,172.52,172.625,524,204961
09/05/2024 18:51,172.649,172.7961,172.64,172.7699,270,74528
09/05/2024 18:52,172.7584,172.85,172.73,172.8082,284,65782
09/05/2024 18:53,172.81,172.86,172.763,172.85,235,60817
09/05/2024 18:54,172.8582,172.86,172.74,172.7693,271,71176
09/05/2024 18:55,172.755,172.7803,172.67,172.77,150,42279
09/05/2024 18:56,172.77,172.81,172.51,172.525,366,104861
09/05/2024 18:57,172.53,172.6,172.5139,172.56,216,68674
09/05/2024 18:58,172.57,172.64,172.51,172.5788,168,53095
09/05/2024 18:59,172.56,172.63,172.54,172.58,184,61621
09/05/2024 19:00,172.575,172.6,172.41,172.4499,340,97178
09/05/2024 19:01,172.4399,172.4399,172.32,172.34,279,91208
09/05/2024 19:02,172.3399,172.35,172.15,172.1899,400,130637
09/05/2024 19:03,172.19,172.27,172.19,172.2199,245,89382
09/05/2024 19:04,172.2199,172.29,172.17,172.25,256,83348
09/05/2024 19:05,172.26,172.42,172.26,172.42,303,98051
09/05/2024 19:06,172.42,172.43,172.2,172.2195,340,118264
09/05/2024 19:07,172.23,172.32,172.19,172.2499,240,59754
09/05/2024 19:08,172.2399,172.2794,172.13,172.2794,310,109134
09/05/2024 19:09,172.2794,172.4299,172.27,172.3446,313,107995
09/05/2024 19:10,172.3401,172.48,172.34,172.41,290,96592
09/05/2024 19:11,172.4006,172.48,172.3501,172.45,313,102359
09/05/2024 19:12,172.4497,172.4788,172.35,172.39,287,137867
09/05/2024 19:13,172.37,172.5,172.37,172.41,226,81135
09/05/2024 19:14,172.4112,172.4112,172.26,172.3275,272,73433
09/05/2024 19:15,172.32,172.4699,172.28,172.365,174,50591
09/05/2024 19:16,172.356,172.39,172.26,172.33,201,55613
09/05/2024 19:17,172.33,172.36,172.29,172.3599,101,39114
09/05/2024 19:18,172.3541,172.4,172.28,172.3157,200,64435
09/05/2024 19:19,172.32,172.4,172.29,172.34,172,69229
09/05/2024 19:20,172.34,172.3694,172.16,172.23,387,133599
09/05/2024 19:21,172.2299,172.2999,172.12,172.14,425,126187
09/05/2024 19:22,172.13,172.36,172.08,172.3001,429,157982
09/05/2024 19:23,172.31,172.31,172.12,172.2157,264,102085
09/05/2024 19:24,172.2196,172.2899,172.12,172.1701,213,65954
09/05/2024 19:25,172.1899,172.3,172.18,172.2086,216,84467
09/05/2024 19:26,172.22,172.33,172.21,172.28,232,64152
09/05/2024 19:27,172.3,172.33,172.28,172.2881,127,36069
09/05/2024 19:28,172.274,172.4643,172.27,172.36,358,93761
09/05/2024 19:29,172.37,172.37,172.27,172.28,201,59286
09/05/2024 19:30,172.27,172.3057,172.18,172.21,249,95650
09/05/2024 19:31,172.21,172.27,172.2,172.2665,170,44467
09/05/2024 19:32,172.27,172.2783,172.13,172.15,215,55573
09/05/2024 19:33,172.15,172.22,172.11,172.22,256,72051
09/05/2024 19:34,172.205,172.23,172,172.0846,610,187259
09/05/2024 19:35,172.0999,172.11,172.0114,172.0438,298,98213
09/05/2024 19:36,172.052,172.3,171.89,172.27,1223,371145
09/05/2024 19:37,172.2799,172.3535,172.2,172.3499,458,139829
09/05/2024 19:38,172.33,172.43,172.28,172.32,447,129931
09/05/2024 19:39,172.34,172.38,172.26,172.27,224,64913
09/05/2024 19:40,172.268,172.28,172.01,172.0187,406,131598
09/05/2024 19:41,172.01,172.07,171.93,171.97,390,117295
09/05/2024 19:42,171.9899,172.06,171.93,172.06,257,93419
09/05/2024 19:43,172.05,172.09,171.97,172.0139,224,70328
09/05/2024 19:44,172.03,172.09,172.01,172.01,174,56809
09/05/2024 19:45,172.03,172.0516,171.91,171.93,224,74868
09/05/2024 19:46,171.9301,172.06,171.93,172.035,269,70710
09/05/2024 19:47,172.0499,172.0541,171.93,171.9549,192,76496
09/05/2024 19:48,171.95,172.02,171.83,171.93,420,105432
09/05/2024 19:49,171.9189,172.03,171.9189,171.9702,211,89190
09/05/2024 19:50,171.96,172.1,171.96,172.03,246,63561
09/05/2024 19:51,172.03,172.0986,172.01,172.0609,132,37402
09/05/2024 19:52,172.0601,172.1399,172.03,172.128,242,82265
09/05/2024 19:53,172.11,172.1385,171.91,171.94,360,112345
09/05/2024 19:54,171.9201,171.9899,171.89,171.9719,215,88078
09/05/2024 19:55,171.975,172.1462,171.9672,171.99,233,80599
09/05/2024 19:56,171.9901,172.05,171.95,172.048,229,68848
09/05/2024 19:57,172.0471,172.08,171.91,171.99,236,87747
09/05/2024 19:58,171.9899,172,171.91,171.945,126,36210
09/05/2024 19:59,171.95,172.02,171.86,172.01,273,109855
09/05/2024 20:00,172.0001,172.2,171.95,172.1995,392,127212
09/05/2024 20:01,172.18,172.3,172.1328,172.2182,352,115647
09/05/2024 20:02,172.23,172.37,172.23,172.3095,274,89463
09/05/2024 20:03,172.2882,172.31,172.12,172.1418,215,60707
09/05/2024 20:04,172.1485,172.24,172.13,172.155,143,48697
09/05/2024 20:05,172.16,172.22,172.11,172.2,188,67758
09/05/2024 20:06,172.19,172.2299,172.1,172.14,212,65335
09/05/2024 20:07,172.1301,172.14,171.98,171.9804,228,64667
09/05/2024 20:08,171.9901,172.0499,171.93,172,278,81087
09/05/2024 20:09,171.99,172.0995,171.86,171.9101,305,107044
09/05/2024 20:10,171.93,171.949,171.86,171.8621,199,58065
09/05/2024 20:11,171.8601,171.8799,171.6507,171.72,735,246860
09/05/2024 20:12,171.7101,171.74,171.59,171.61,394,142758
09/05/2024 20:13,171.615,171.7299,171.5998,171.7,308,110998
09/05/2024 20:14,171.71,171.83,171.69,171.74,377,125756
09/05/2024 20:15,171.74,171.75,171.63,171.74,270,82838
09/05/2024 20:16,171.731,171.78,171.6901,171.7499,326,87057
09/05/2024 20:17,171.7207,171.77,171.62,171.6375,301,98474
09/05/2024 20:18,171.6458,171.99,171.62,171.93,821,211507
09/05/2024 20:19,171.93,171.9399,171.775,171.8507,415,98604
09/05/2024 20:20,171.8413,171.92,171.8003,171.91,235,55751
09/05/2024 20:21,171.8921,171.97,171.85,171.9193,324,99066
09/05/2024 20:22,171.915,171.94,171.7601,171.77,268,71448
09/05/2024 20:23,171.7701,171.82,171.65,171.72,319,95360
09/05/2024 20:24,171.72,171.74,171.63,171.6699,254,76396
09/05/2024 20:25,171.655,171.69,171.5608,171.621,402,120573
09/05/2024 20:26,171.635,171.6395,171.54,171.625,348,89762
09/05/2024 20:27,171.6299,171.74,171.6,171.6578,404,111362
09/05/2024 20:28,171.67,171.828,171.59,171.805,395,110483
09/05/2024 20:29,171.8106,171.84,171.75,171.76,264,79339
09/05/2024 20:30,171.76,171.88,171.63,171.87,420,117698
09/05/2024 20:31,171.8597,171.91,171.8,171.86,384,102832
09/05/2024 20:32,171.86,171.88,171.74,171.825,363,117219
09/05/2024 20:33,171.8,171.83,171.72,171.72,233,66426
09/05/2024 20:34,171.7209,171.8,171.66,171.79,280,83770
09/05/2024 20:35,171.789,171.81,171.65,171.79,332,110697
09/05/2024 20:36,171.8,171.96,171.79,171.8881,415,124946
09/05/2024 20:37,171.8899,171.9099,171.801,171.81,231,56170
09/05/2024 20:38,171.8113,171.835,171.68,171.819,260,72147
09/05/2024 20:39,171.83,171.86,171.74,171.779,187,50140
09/05/2024 20:40,171.77,171.7899,171.58,171.66,496,133026
09/05/2024 20:41,171.67,171.75,171.5201,171.6,432,124013
09/05/2024 20:42,171.6,171.67,171.56,171.5894,273,80194
09/05/2024 20:43,171.584,171.6999,171.54,171.57,292,104447
09/05/2024 20:44,171.57,171.66,171.46,171.46,542,152351
09/05/2024 20:45,171.4618,171.62,171.37,171.61,514,149768
09/05/2024 20:46,171.61,171.63,171.53,171.58,342,79118
09/05/2024 20:47,171.5907,171.78,171.5805,171.77,454,137689
09/05/2024 20:48,171.7601,171.84,171.71,171.81,357,128205
09/05/2024 20:49,171.82,171.92,171.75,171.88,387,132510
09/05/2024 20:50,171.889,171.9796,171.86,171.97,404,116071
09/05/2024 20:51,171.97,172.07,171.95,172.07,552,157240
09/05/2024 20:52,172.0799,172.12,171.99,172.08,456,133194
09/05/2024 20:53,172.09,172.18,172.06,172.131,452,119130
09/05/2024 20:54,172.135,172.23,171.93,172.02,799,199073
09/05/2024 20:55,172.0189,172.11,171.95,172.085,701,148684
09/05/2024 20:56,172.09,172.09,171.91,171.9331,609,127105
09/05/2024 20:57,171.9331,172.04,171.89,171.9601,832,194040
09/05/2024 20:58,171.97,172.03,171.94,172.01,800,199971
09/05/2024 20:59,172.01,172.04,171.93,171.97,1539,2305438
10/05/2024 14:30,173.05,173.0599,172.26,172.35,1402,549473
10/05/2024 14:31,172.3521,172.5,172.12,172.15,872,240694
10/05/2024 14:32,172.145,172.39,171.7717,172.2699,1414,363185
10/05/2024 14:33,172.27,172.3,171.67,171.7399,999,276089
10/05/2024 14:34,171.6801,171.86,171.41,171.53,1289,362309
10/05/2024 14:35,171.53,171.58,171.08,171.2759,1147,327417
10/05/2024 14:36,171.2752,171.59,171.18,171.195,1017,260909
10/05/2024 14:37,171.19,171.3368,170.91,171.14,1111,338281
10/05/2024 14:38,171.11,171.15,170.74,170.82,985,277197
10/05/2024 14:39,170.82,170.83,170.55,170.69,1099,323022
10/05/2024 14:40,170.7,171.25,170.67,171.16,1766,490822
10/05/2024 14:41,171.16,171.2954,171.01,171.16,1086,259756
10/05/2024 14:42,171.1521,171.23,170.73,170.74,1092,265653
10/05/2024 14:43,170.73,170.8065,170.35,170.595,1587,423903
10/05/2024 14:44,170.54,170.58,170.17,170.18,1676,451884
10/05/2024 14:45,170.175,170.39,170.07,170.3,1377,368264
10/05/2024 14:46,170.3,170.49,170.221,170.3,1185,370216
10/05/2024 14:47,170.2815,170.379,170.1062,170.36,988,249171
10/05/2024 14:48,170.36,170.78,170.35,170.75,1274,322419
10/05/2024 14:49,170.75,170.88,170.6847,170.87,886,240532
10/05/2024 14:50,170.88,171.05,170.71,171,927,267060
10/05/2024 14:51,170.985,171.48,170.94,171.45,1357,355361
10/05/2024 14:52,171.4274,171.72,171.41,171.5699,1470,440869
10/05/2024 14:53,171.57,171.74,171.4,171.7366,844,261371
10/05/2024 14:54,171.73,171.95,171.61,171.71,962,310860
10/05/2024 14:55,171.7005,171.7395,171.53,171.66,693,207860
10/05/2024 14:56,171.66,172.23,171.61,172.15,1650,477496
10/05/2024 14:57,172.17,172.24,171.9101,171.93,960,317784
10/05/2024 14:58,171.9348,172.03,171.76,171.935,605,203305
10/05/2024 14:59,171.9343,172.19,171.92,172.1574,678,207018
10/05/2024 15:00,172.1699,172.1699,171.5637,171.92,1112,307963
10/05/2024 15:01,171.9,171.9999,171.35,171.655,1173,331535
10/05/2024 15:02,171.64,171.9699,171.631,171.835,751,225892
10/05/2024 15:03,171.835,172.44,171.835,172.2699,1291,389306
10/05/2024 15:04,172.22,172.44,172.17,172.43,740,262747
10/05/2024 15:05,172.44,172.69,172.39,172.54,1052,328244
10/05/2024 15:06,172.555,172.5668,172.22,172.33,769,226716
10/05/2024 15:07,172.3066,172.3377,171.83,171.89,958,285791
10/05/2024 15:08,171.89,172,171.63,171.6937,882,250959
10/05/2024 15:09,171.71,171.86,171.55,171.5917,694,198887
10/05/2024 15:10,171.6,171.62,171.23,171.32,930,269400
10/05/2024 15:11,171.29,171.3078,170.9401,170.97,1106,306059
10/05/2024 15:12,170.98,171.3,170.93,171.0856,995,260073
10/05/2024 15:13,171.06,171.07,170.86,170.98,844,261693
10/05/2024 15:14,170.9963,171,170.61,170.62,879,249238
10/05/2024 15:15,170.625,170.89,170.49,170.76,1340,381037
10/05/2024 15:16,170.7575,170.8,170.52,170.6622,648,204731
10/05/2024 15:17,170.655,170.7,170.43,170.485,718,206697
10/05/2024 15:18,170.4704,170.66,170.47,170.575,682,212497
10/05/2024 15:19,170.59,170.63,170.4305,170.485,737,220655
10/05/2024 15:20,170.5,170.59,170.31,170.53,864,280245
10/05/2024 15:21,170.5399,170.7,170.5,170.6792,670,211727
10/05/2024 15:22,170.674,170.84,170.61,170.766,692,194195
10/05/2024 15:23,170.7758,170.79,170.5901,170.67,586,154039
10/05/2024 15:24,170.6699,170.75,170.5918,170.73,443,115961
10/05/2024 15:25,170.72,170.75,170.411,170.4311,684,206976
10/05/2024 15:26,170.44,170.5899,170.28,170.335,775,244128
10/05/2024 15:27,170.34,170.4399,169.59,169.64,3171,887479
10/05/2024 15:28,169.6699,169.88,169.51,169.56,1344,390408
10/05/2024 15:29,169.55,169.57,169.11,169.249,1530,424287
10/05/2024 15:30,169.2444,169.49,169.19,169.2184,1056,314614
10/05/2024 15:31,169.215,169.24,168.88,168.97,1568,481672
10/05/2024 15:32,168.95,169.37,168.93,169.085,1370,342503
10/05/2024 15:33,169.0901,169.38,169.03,169.27,793,211486
10/05/2024 15:34,169.28,169.44,169.24,169.32,829,206112
10/05/2024 15:35,169.3068,169.58,169.3068,169.5347,649,173352
10/05/2024 15:36,169.535,169.5547,169.15,169.2412,812,219623
10/05/2024 15:37,169.2444,169.32,169.105,169.1834,631,205271
10/05/2024 15:38,169.1899,169.46,169.11,169.26,644,215810
10/05/2024 15:39,169.2599,169.44,169.2438,169.37,465,138793
10/05/2024 15:40,169.35,169.61,169.3,169.3807,673,200794
10/05/2024 15:41,169.3838,169.45,169.18,169.25,610,192356
10/05/2024 15:42,169.24,169.36,169.1101,169.17,630,203848
10/05/2024 15:43,169.16,169.4755,169.1401,169.39,629,163648
10/05/2024 15:44,169.36,169.48,169.11,169.18,796,201308
10/05/2024 15:45,169.17,169.24,168.99,169.109,1011,252254
10/05/2024 15:46,169.1099,169.15,168.94,168.9601,946,279323
10/05/2024 15:47,168.9656,169,168.7,168.84,1242,356818
10/05/2024 15:48,168.8552,168.99,168.72,168.76,768,220474
10/05/2024 15:49,168.769,168.9309,168.71,168.8,674,196001
10/05/2024 15:50,168.8,168.98,168.68,168.68,753,215207
10/05/2024 15:51,168.69,168.73,168.5,168.5923,1117,357935
10/05/2024 15:52,168.57,168.7192,168.5,168.55,764,227217
10/05/2024 15:53,168.55,168.605,168.36,168.3705,1015,327339
10/05/2024 15:54,168.3601,168.4035,168.07,168.07,1334,369088
10/05/2024 15:55,168.0601,168.18,167.93,168.1224,1779,488744
10/05/2024 15:56,168.1399,168.1399,167.96,168.05,1017,297305
10/05/2024 15:57,168.0471,168.09,167.86,167.87,1014,305885
10/05/2024 15:58,167.8809,168.2091,167.87,168.1806,1095,376550
10/05/2024 15:59,168.18,168.29,168.0301,168.1316,843,253444
10/05/2024 16:00,168.1799,168.2068,167.94,168.07,815,222949
10/05/2024 16:01,168.07,168.22,168.02,168.076,746,190785
10/05/2024 16:02,168.085,168.36,168.07,168.3001,715,194866
10/05/2024 16:03,168.32,168.48,168.2301,168.3844,746,194249
10/05/2024 16:04,168.39,168.47,168.16,168.2042,784,219855
10/05/2024 16:05,168.195,168.68,168.17,168.67,937,280513
10/05/2024 16:06,168.68,168.79,168.51,168.55,866,221456
10/05/2024 16:07,168.5468,168.72,168.45,168.6703,601,157235
10/05/2024 16:08,168.6999,168.77,168.5601,168.7,573,149634
10/05/2024 16:09,168.72,168.82,168.35,168.4633,701,187974
10/05/2024 16:10,168.44,168.6613,168.2601,168.3,529,175646
10/05/2024 16:11,168.31,168.6,168.3,168.3575,526,165039
10/05/2024 16:12,168.355,168.5,168.32,168.46,331,95798
10/05/2024 16:13,168.47,168.5,168.36,168.3983,270,74818
10/05/2024 16:14,168.39,168.55,168.3301,168.53,543,155324
10/05/2024 16:15,168.5399,168.63,168.5,168.5299,513,118393
10/05/2024 16:16,168.53,168.64,168.5101,168.59,462,108966
10/05/2024 16:17,168.61,168.78,168.57,168.71,493,139445
10/05/2024 16:18,168.7,168.73,168.56,168.58,398,106150
10/05/2024 16:19,168.64,168.97,168.6025,168.93,552,194171
10/05/2024 16:20,168.9453,169.1299,168.87,168.93,831,322533
10/05/2024 16:21,168.92,168.9899,168.73,168.75,393,121016
10/05/2024 16:22,168.7699,168.84,168.63,168.8201,568,154000
10/05/2024 16:23,168.84,169.0699,168.8209,169.02,444,143656
10/05/2024 16:24,169.04,169.07,168.91,168.96,380,113353
10/05/2024 16:25,168.98,169.08,168.84,168.9,412,129236
10/05/2024 16:26,168.8922,169.07,168.89,169.06,316,105178
10/05/2024 16:27,169.07,169.14,168.9701,169.0812,538,237975
10/05/2024 16:28,169.08,169.11,169.03,169.0492,296,101170
10/05/2024 16:29,169.0313,169.1994,168.9901,169.19,362,137877
10/05/2024 16:30,169.1778,169.26,169.1,169.2101,441,156200
10/05/2024 16:31,169.23,169.25,169.05,169.169,457,139562
10/05/2024 16:32,169.17,169.17,168.92,168.94,423,147197
10/05/2024 16:33,168.94,168.9599,168.7,168.72,539,171877
10/05/2024 16:34,168.71,168.85,168.68,168.82,439,137005
10/05/2024 16:35,168.84,168.9499,168.76,168.914,324,113283
10/05/2024 16:36,168.9029,168.92,168.8,168.84,303,99077
10/05/2024 16:37,168.82,168.84,168.38,168.49,916,252809
10/05/2024 16:38,168.51,168.6699,168.46,168.58,310,105046
10/05/2024 16:39,168.585,168.6499,168.5221,168.5918,193,61306
10/05/2024 16:40,168.62,168.73,168.59,168.7,258,73119
10/05/2024 16:41,168.6835,168.83,168.66,168.75,346,105775
10/05/2024 16:42,168.76,168.79,168.6812,168.73,256,83130
10/05/2024 16:43,168.7321,168.89,168.64,168.67,526,162118
10/05/2024 16:44,168.637,168.9,168.5218,168.8865,641,198566
10/05/2024 16:45,168.88,169.21,168.75,169.0499,1015,315338
10/05/2024 16:46,169.02,169.07,168.8,168.8,359,123805
10/05/2024 16:47,168.8199,168.96,168.7638,168.8,294,94494
10/05/2024 16:48,168.8099,169.06,168.77,168.9344,369,111341
10/05/2024 16:49,168.94,169.15,168.9,169.13,353,105641
10/05/2024 16:50,169.1168,169.1494,168.98,169.09,270,105250
10/05/2024 16:51,169.0981,169.1893,169.04,169.14,345,120839
10/05/2024 16:52,169.15,169.15,168.9902,169.05,283,92560
10/05/2024 16:53,169.04,169.1482,168.9912,169.04,218,79402
10/05/2024 16:54,169.02,169.0621,168.9201,168.945,260,76921
10/05/2024 16:55,168.9574,169.04,168.91,169.035,235,75366
10/05/2024 16:56,169.0201,169.05,168.8201,168.885,232,87028
10/05/2024 16:57,168.8893,169.04,168.775,169.0051,358,111414
10/05/2024 16:58,169.02,169.19,169.02,169.1499,406,136193
10/05/2024 16:59,169.1368,169.1491,168.95,169.01,216,69883
10/05/2024 17:00,169.01,169.05,168.8022,168.905,323,107870
10/05/2024 17:01,168.92,168.96,168.61,168.6225,484,183384
10/05/2024 17:02,168.6,168.627,168.28,168.42,733,232146
10/05/2024 17:03,168.425,168.49,168.35,168.46,278,88013
10/05/2024 17:04,168.47,168.48,168.27,168.285,372,129815
10/05/2024 17:05,168.3,168.3699,168.2301,168.325,382,127207
10/05/2024 17:06,168.3218,168.3897,168.11,168.23,517,161446
10/05/2024 17:07,168.2293,168.37,168.1855,168.34,301,101486
10/05/2024 17:08,168.3301,168.43,168.2,168.21,387,137982
10/05/2024 17:09,168.225,168.35,168.18,168.2731,233,85813
10/05/2024 17:10,168.28,168.39,168.27,168.31,214,75423
10/05/2024 17:11,168.3,168.4199,168.27,168.28,271,74497
10/05/2024 17:12,168.27,168.558,168.2305,168.3974,474,157183
10/05/2024 17:13,168.4,168.4,168.1119,168.1998,464,160034
10/05/2024 17:14,168.17,168.31,168.11,168.11,404,140531
10/05/2024 17:15,168.12,168.19,168.04,168.06,511,179834
10/05/2024 17:16,168.06,168.08,167.87,167.89,1154,341568
10/05/2024 17:17,167.89,167.98,167.77,167.79,744,203263
10/05/2024 17:18,167.79,167.8999,167.75,167.89,413,114576
10/05/2024 17:19,167.88,168.02,167.87,167.8826,372,106683
10/05/2024 17:20,167.8714,167.92,167.8,167.9,440,130518
10/05/2024 17:21,167.8845,168.134,167.83,168.12,594,159500
10/05/2024 17:22,168.125,168.5,168.1004,168.41,870,249393
10/05/2024 17:23,168.43,168.5,168.35,168.3803,394,108746
10/05/2024 17:24,168.3999,168.5,168.35,168.44,424,118450
10/05/2024 17:25,168.4485,168.5,168.31,168.3432,252,83242
10/05/2024 17:26,168.3399,168.3399,168.25,168.275,297,80552
10/05/2024 17:27,168.28,168.34,168.25,168.2901,208,68353
10/05/2024 17:28,168.29,168.32,168.26,168.29,136,40513
10/05/2024 17:29,168.28,168.43,168.25,168.41,311,93458
10/05/2024 17:30,168.42,168.45,168.2927,168.31,221,66763
10/05/2024 17:31,168.32,168.68,168.31,168.5401,539,157598
10/05/2024 17:32,168.54,168.55,168.4,168.4308,226,67750
10/05/2024 17:33,168.44,168.62,168.41,168.57,273,83262
10/05/2024 17:34,168.575,168.62,168.5,168.5456,269,78037
10/05/2024 17:35,168.535,168.5697,168.36,168.4513,326,95087
10/05/2024 17:36,168.465,168.465,168.3,168.33,247,77836
10/05/2024 17:37,168.3273,168.38,168.21,168.2872,345,112770
10/05/2024 17:38,168.2801,168.49,168.2801,168.42,188,55911
10/05/2024 17:39,168.41,168.6486,168.3613,168.6,255,68965
10/05/2024 17:40,168.6,168.72,168.58,168.71,392,110173
10/05/2024 17:41,168.69,168.7,168.62,168.64,234,63239
10/05/2024 17:42,168.64,168.68,168.5301,168.5599,162,42146
10/05/2024 17:43,168.55,168.6492,168.52,168.64,193,50792
10/05/2024 17:44,168.6401,168.78,168.6401,168.74,252,71873
10/05/2024 17:45,168.72,168.746,168.67,168.67,166,48057
10/05/2024 17:46,168.67,168.72,168.59,168.62,152,51808
10/05/2024 17:47,168.63,168.76,168.62,168.7201,189,73477
10/05/2024 17:48,168.75,168.92,168.71,168.88,440,131120
10/05/2024 17:49,168.8645,168.92,168.79,168.79,236,73873
10/05/2024 17:50,168.79,168.84,168.67,168.68,243,63017
10/05/2024 17:51,168.6717,168.703,168.6,168.62,190,62871
10/05/2024 17:52,168.64,168.94,168.64,168.9209,298,80974
10/05/2024 17:53,168.92,169.08,168.84,168.9517,695,200018
10/05/2024 17:54,168.95,169.07,168.92,168.92,342,107512
10/05/2024 17:55,168.9201,168.94,168.77,168.8101,351,108138
10/05/2024 17:56,168.825,168.88,168.74,168.74,276,79807
10/05/2024 17:57,168.75,168.7682,168.67,168.7181,217,53848
10/05/2024 17:58,168.73,168.73,168.66,168.7199,154,48186
10/05/2024 17:59,168.7181,168.7199,168.64,168.66,132,35455
10/05/2024 18:00,168.66,168.75,168.65,168.7002,180,48921
10/05/2024 18:01,168.71,168.88,168.68,168.8,231,62339
10/05/2024 18:02,168.8193,168.8399,168.63,168.6589,198,49887
10/05/2024 18:03,168.64,168.6494,168.38,168.4601,520,189377
10/05/2024 18:04,168.476,168.69,168.44,168.68,271,85694
10/05/2024 18:05,168.6799,168.92,168.66,168.9001,375,111703
10/05/2024 18:06,168.91,169.05,168.9,168.95,589,165871
10/05/2024 18:07,168.96,168.97,168.83,168.86,318,85016
10/05/2024 18:08,168.8799,168.94,168.6301,168.6885,320,93501
10/05/2024 18:09,168.69,168.7499,168.62,168.62,211,61511
10/05/2024 18:10,168.62,168.82,168.58,168.7617,278,84090
10/05/2024 18:11,168.76,168.85,168.6304,168.66,286,72453
10/05/2024 18:12,168.64,168.6813,168.55,168.5801,232,66244
10/05/2024 18:13,168.57,168.72,168.52,168.71,189,62927
10/05/2024 18:14,168.7,168.77,168.6957,168.77,128,37962
10/05/2024 18:15,168.77,168.86,168.7238,168.8457,258,86157
10/05/2024 18:16,168.8435,168.91,168.6475,168.6618,312,85133
10/05/2024 18:17,168.68,168.75,168.6601,168.74,172,62582
10/05/2024 18:18,168.73,168.7301,168.65,168.7,145,34727
10/05/2024 18:19,168.67,168.72,168.57,168.71,217,71359
10/05/2024 18:20,168.7293,168.84,168.6599,168.6599,285,114998
10/05/2024 18:21,168.65,168.8799,168.63,168.8654,235,59083
10/05/2024 18:22,168.875,169.01,168.8586,168.8716,402,117935
10/05/2024 18:23,168.87,168.9192,168.76,168.8,227,56420
10/05/2024 18:24,168.79,168.87,168.751,168.78,196,47955
10/05/2024 18:25,168.7657,168.8399,168.7,168.78,204,64524
10/05/2024 18:26,168.77,168.8215,168.72,168.7227,162,53623
10/05/2024 18:27,168.73,168.75,168.6,168.635,271,78582
10/05/2024 18:28,168.6342,168.68,168.51,168.645,320,91490
10/05/2024 18:29,168.64,168.67,168.6009,168.6399,193,38302
10/05/2024 18:30,168.63,168.64,168.53,168.57,170,60410
10/05/2024 18:31,168.57,168.7632,168.5401,168.76,263,76688
10/05/2024 18:32,168.7601,168.98,168.7401,168.831,502,146578
10/05/2024 18:33,168.835,168.9399,168.8248,168.9399,240,63625
10/05/2024 18:34,168.925,168.97,168.8501,168.9099,201,62673
10/05/2024 18:35,168.9,168.9726,168.87,168.93,199,51459
10/05/2024 18:36,168.94,169.04,168.8901,168.99,223,78957
10/05/2024 18:37,169,169.0499,168.94,168.9547,236,72594
10/05/2024 18:38,168.9699,168.9899,168.8633,168.87,156,45678
10/05/2024 18:39,168.88,168.91,168.84,168.875,213,74223
10/05/2024 18:40,168.8712,168.9234,168.8341,168.91,126,31776
10/05/2024 18:41,168.9201,168.9201,168.75,168.78,230,74794
10/05/2024 18:42,168.8,168.85,168.72,168.77,268,73928
10/05/2024 18:43,168.774,168.8733,168.7707,168.79,174,64541
10/05/2024 18:44,168.77,168.8243,168.66,168.7111,317,72340
10/05/2024 18:45,168.71,168.86,168.69,168.835,269,63186
10/05/2024 18:46,168.83,168.85,168.47,168.48,408,119217
10/05/2024 18:47,168.465,168.4899,168.3701,168.415,347,107446
10/05/2024 18:48,168.42,168.55,168.4,168.475,276,84206
10/05/2024 18:49,168.46,168.52,168.38,168.43,254,73508
